+--------------------------------------------------------------------------------------------------------------------------------------------------+
| key                                                                | types                                 | occurrences | percents              |
| images.ingredients_de.normalize                                    | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_de.rev                                          | String                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes                                        | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.100                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.100.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.100.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.200                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.200.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.200.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.400                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.400.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.400.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.full                                   | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.full.h                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.sizes.full.w                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_de.white_magic                                  | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_de.x1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_de.x2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_de.y1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_de.y2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi                                              | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.angle                                        | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.geometry                                     | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.imgid                                        | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.normalize                                    | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_fi.rev                                          | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes                                        | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.100                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.100.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.100.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.200                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.200.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.200.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.400                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.400.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.400.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.full                                   | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.full.h                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.sizes.full.w                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.white_magic                                  | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_fi.x1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.x2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.y1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_fi.y2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_lt                                              | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.angle                                        | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_lt.geometry                                     | String                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.imgid                                        | String                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.normalize                                    | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_lt.rev                                          | String                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes                                        | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.100                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.100.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.100.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.200                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.200.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.200.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.400                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.400.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.400.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.full                                   | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.full.h                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.sizes.full.w                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_lt.white_magic                                  | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_lt.x1                                           | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_lt.x2                                           | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_lt.y1                                           | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_lt.y2                                           | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_no                                              | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_no.angle                                        | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.geometry                                     | String                                |           1 |   0.02498750624687656 |
| images.ingredients_no.imgid                                        | String                                |           1 |   0.02498750624687656 |
| images.ingredients_no.normalize                                    | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_no.rev                                          | String                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes                                        | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.100                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.100.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.100.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.200                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.200.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.200.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.400                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.400.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.400.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.full                                   | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.full.h                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.sizes.full.w                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_no.white_magic                                  | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_no.x1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_no.x2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_no.y1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_no.y2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx                                              | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.angle                                        | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.geometry                                     | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.imgid                                        | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.normalize                                    | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_xx.rev                                          | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes                                        | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.100                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.100.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.100.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.200                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.200.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.200.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.400                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.400.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.400.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.full                                   | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.full.h                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.sizes.full.w                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.white_magic                                  | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_xx.x1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.x2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.y1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_xx.y2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh                                              | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.angle                                        | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.geometry                                     | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.imgid                                        | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.normalize                                    | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_zh.rev                                          | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes                                        | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.100                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.100.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.100.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.200                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.200.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.200.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.400                                    | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.400.h                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.400.w                                  | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.full                                   | Object                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.full.h                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.sizes.full.w                                 | Number                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.white_magic                                  | null                                  |           1 |   0.02498750624687656 |
| images.ingredients_zh.x1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.x2                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.y1                                           | String                                |           1 |   0.02498750624687656 |
| images.ingredients_zh.y2                                           | String                                |           1 |   0.02498750624687656 |
| images.nutrition_es                                                | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_es.angle                                          | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_es.geometry                                       | String                                |           1 |   0.02498750624687656 |
| images.nutrition_es.imgid                                          | String                                |           1 |   0.02498750624687656 |
| images.nutrition_es.normalize                                      | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_es.rev                                            | String                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes                                          | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.100                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.100.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.100.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.200                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.200.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.200.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.400                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.400.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.400.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.full                                     | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.full.h                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.sizes.full.w                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_es.white_magic                                    | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_es.x1                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_es.x2                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_es.y1                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_es.y2                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt                                                | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.angle                                          | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt.geometry                                       | String                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.imgid                                          | String                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.normalize                                      | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt.rev                                            | String                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes                                          | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.100                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.100.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.100.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.200                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.200.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.200.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.400                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.400.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.400.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.full                                     | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.full.h                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.sizes.full.w                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_lt.white_magic                                    | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt.x1                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt.x2                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt.y1                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_lt.y2                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_nl                                                | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.angle                                          | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.geometry                                       | String                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.imgid                                          | String                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.normalize                                      | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_nl.rev                                            | String                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes                                          | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.100                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.100.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.100.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.200                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.200.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.200.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.400                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.400.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.400.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.full                                     | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.full.h                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.sizes.full.w                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.white_magic                                    | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_nl.x1                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.x2                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.y1                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_nl.y2                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_tr                                                | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.angle                                          | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_tr.geometry                                       | String                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.imgid                                          | String                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.normalize                                      | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_tr.rev                                            | String                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes                                          | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.100                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.100.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.100.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.200                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.200.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.200.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.400                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.400.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.400.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.full                                     | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.full.h                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.sizes.full.w                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_tr.white_magic                                    | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_tr.x1                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_tr.x2                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_tr.y1                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_tr.y2                                             | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_xx                                                | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.angle                                          | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.geometry                                       | String                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.imgid                                          | String                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.normalize                                      | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_xx.rev                                            | String                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes                                          | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.100                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.100.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.100.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.200                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.200.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.200.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.400                                      | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.400.h                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.400.w                                    | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.full                                     | Object                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.full.h                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.sizes.full.w                                   | Number                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.white_magic                                    | null                                  |           1 |   0.02498750624687656 |
| images.nutrition_xx.x1                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.x2                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.y1                                             | String                                |           1 |   0.02498750624687656 |
| images.nutrition_xx.y2                                             | String                                |           1 |   0.02498750624687656 |
| ingredients_text_af                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_af_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_cs                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_cs_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_de                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_de_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_fi                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_fi_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_lt                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_lt_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_no                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_no_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_pt                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_pt_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_ru                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_ru_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_sv                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_sv_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_af                                 | String                                |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_ar                                 | null                                  |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_cs                                 | String                                |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_fi                                 | String                                |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_gu                                 | null                                  |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_lt                                 | String                                |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_pt                                 | String                                |           1 |   0.02498750624687656 |
| ingredients_text_with_allergens_zh                                 | String                                |           1 |   0.02498750624687656 |
| ingredients_text_zh                                                | String                                |           1 |   0.02498750624687656 |
| ingredients_text_zh_debug_tags                                     | Array                                 |           1 |   0.02498750624687656 |
| languages.en:afrikaans                                             | Number                                |           1 |   0.02498750624687656 |
| languages.en:arabic                                                | Number                                |           1 |   0.02498750624687656 |
| languages.en:chinese                                               | Number                                |           1 |   0.02498750624687656 |
| languages.en:czech                                                 | Number                                |           1 |   0.02498750624687656 |
| languages.en:finnish                                               | Number                                |           1 |   0.02498750624687656 |
| languages.en:gujarati                                              | Number                                |           1 |   0.02498750624687656 |
| languages.en:lithuanian                                            | Number                                |           1 |   0.02498750624687656 |
| languages_codes.af                                                 | Number                                |           1 |   0.02498750624687656 |
| languages_codes.ar                                                 | Number                                |           1 |   0.02498750624687656 |
| languages_codes.cs                                                 | Number                                |           1 |   0.02498750624687656 |
| languages_codes.fi                                                 | Number                                |           1 |   0.02498750624687656 |
| languages_codes.gu                                                 | Number                                |           1 |   0.02498750624687656 |
| languages_codes.lt                                                 | Number                                |           1 |   0.02498750624687656 |
| languages_codes.zh                                                 | Number                                |           1 |   0.02498750624687656 |
| nutriments.bicarbonate                                             | Number                                |           1 |   0.02498750624687656 |
